Customer ID,Age,Gender,Location,Purchase Amount (USD),Previous Purchases,Item Purchased,Category,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Payment Method,Frequency of Purchases,Discount Applied,Promo Code Used,Loyalty_Score_Final,Loyalty_Tier_Corrected,Buyer_Type
3283,24,Female,California,94,5,T-shirt,Clothing,M,Red,Fall,4.8,No,Next Day Air,Credit Card,Monthly,No,No,45.44897959183674,Medium Loyalty,Mixed Behavior
3284,47,Female,North Carolina,24,10,Jacket,Outerwear,L,Purple,Spring,2.9,No,Express,Debit Card,Every 3 Months,No,No,7.510204081632654,Low Loyalty,"At Risk (Low Value, No Discounts)"
3285,70,Female,Kentucky,79,20,Scarf,Accessories,L,White,Spring,4.5,No,2-Day Shipping,Venmo,Annually,No,No,44.13265306122449,Medium Loyalty,Mixed Behavior
3286,58,Female,Hawaii,31,11,Hat,Accessories,XL,Magenta,Fall,4.6,No,Free Shipping,Cash,Weekly,No,No,21.622448979591837,Low Loyalty,"At Risk (Low Value, No Discounts)"
3287,45,Female,Illinois,67,4,Jacket,Outerwear,L,Pink,Winter,5.0,No,Express,Venmo,Fortnightly,No,No,33.33673469387755,Low Loyalty,"At Risk (Low Value, No Discounts)"
3288,24,Female,West Virginia,63,38,Skirt,Clothing,L,Black,Spring,4.3,No,2-Day Shipping,Credit Card,Weekly,No,No,54.1530612244898,High Loyalty,Genuinely Loyal (No Discounts Needed)
3289,67,Female,South Carolina,61,19,Handbag,Accessories,XL,White,Spring,4.9,No,Next Day Air,Credit Card,Bi-Weekly,No,No,31.520408163265312,Low Loyalty,"At Risk (Low Value, No Discounts)"
3290,31,Female,Montana,50,16,Backpack,Accessories,M,Maroon,Summer,4.0,No,2-Day Shipping,Venmo,Every 3 Months,No,No,24.183673469387756,Low Loyalty,"At Risk (Low Value, No Discounts)"
3291,52,Female,North Dakota,82,2,Coat,Outerwear,L,Black,Spring,3.1,No,Free Shipping,PayPal,Monthly,No,No,37.612244897959194,Medium Loyalty,Mixed Behavior
3292,29,Female,New Mexico,51,11,Belt,Accessories,L,Olive,Fall,2.6,No,2-Day Shipping,Cash,Monthly,No,No,27.62244897959184,Low Loyalty,"At Risk (Low Value, No Discounts)"
3293,62,Female,Missouri,23,18,Handbag,Accessories,L,Gray,Spring,4.9,No,Standard,Bank Transfer,Fortnightly,No,No,19.908163265306122,Low Loyalty,"At Risk (Low Value, No Discounts)"
3294,19,Female,West Virginia,91,47,Coat,Outerwear,M,Gold,Spring,3.5,No,2-Day Shipping,Credit Card,Fortnightly,No,No,71.66326530612245,High Loyalty,Genuinely Loyal (No Discounts Needed)
3295,62,Female,South Carolina,60,15,Sweater,Clothing,S,Magenta,Spring,4.5,No,Store Pickup,Bank Transfer,Bi-Weekly,No,No,28.57142857142857,Low Loyalty,"At Risk (Low Value, No Discounts)"
3296,70,Female,West Virginia,34,15,Blouse,Clothing,S,Lavender,Summer,2.8,No,Next Day Air,Cash,Weekly,No,No,25.571428571428566,Low Loyalty,"At Risk (Low Value, No Discounts)"
3297,20,Female,Alaska,23,47,Blouse,Clothing,M,Green,Spring,4.2,No,Next Day Air,Venmo,Quarterly,No,No,29.66326530612245,Low Loyalty,"At Risk (Low Value, No Discounts)"
3298,67,Female,West Virginia,82,47,Belt,Accessories,M,Violet,Fall,4.1,No,Free Shipping,PayPal,Monthly,No,No,65.16326530612247,High Loyalty,Genuinely Loyal (No Discounts Needed)
3299,65,Female,New Mexico,73,6,Jacket,Outerwear,M,Brown,Fall,3.5,No,Express,Bank Transfer,Every 3 Months,No,No,29.561224489795922,Low Loyalty,"At Risk (Low Value, No Discounts)"
3300,45,Female,South Dakota,32,18,Shorts,Clothing,L,Teal,Spring,4.0,No,2-Day Shipping,Venmo,Monthly,No,No,22.408163265306122,Low Loyalty,"At Risk (Low Value, No Discounts)"
3301,26,Female,Oklahoma,80,40,Hat,Accessories,M,Charcoal,Spring,4.0,No,Express,Bank Transfer,Bi-Weekly,No,No,53.87755102040816,High Loyalty,Genuinely Loyal (No Discounts Needed)
3302,36,Female,Oklahoma,58,31,Pants,Clothing,XL,Charcoal,Summer,2.5,No,Free Shipping,Credit Card,Fortnightly,No,No,45.36734693877552,Medium Loyalty,Mixed Behavior
3303,36,Female,Alabama,82,31,Blouse,Clothing,XL,Beige,Winter,4.2,No,Standard,Venmo,Bi-Weekly,No,No,49.36734693877551,Medium Loyalty,Mixed Behavior
3304,20,Female,Mississippi,60,4,Belt,Accessories,S,Turquoise,Summer,3.4,No,Next Day Air,Credit Card,Fortnightly,No,No,29.836734693877553,Low Loyalty,"At Risk (Low Value, No Discounts)"
3305,30,Female,Mississippi,79,36,Handbag,Accessories,XL,Orange,Fall,4.8,No,Next Day Air,Bank Transfer,Every 3 Months,No,No,50.92857142857143,Medium Loyalty,Mixed Behavior
3306,34,Female,Nebraska,41,31,Hoodie,Clothing,L,Cyan,Summer,4.9,No,Standard,PayPal,Bi-Weekly,No,No,28.867346938775505,Low Loyalty,"At Risk (Low Value, No Discounts)"
3307,63,Female,Colorado,39,6,Jacket,Outerwear,L,Orange,Summer,3.6,No,Store Pickup,Venmo,Fortnightly,No,No,20.561224489795922,Low Loyalty,"At Risk (Low Value, No Discounts)"
3308,18,Female,Pennsylvania,36,1,Scarf,Accessories,S,Green,Winter,4.0,No,Store Pickup,Cash,Monthly,No,No,14.000000000000002,Low Loyalty,"At Risk (Low Value, No Discounts)"
3309,55,Female,Utah,70,29,Jeans,Clothing,M,Pink,Fall,2.6,No,Express,Cash,Monthly,No,No,48.14285714285714,Medium Loyalty,Mixed Behavior
3310,48,Female,Massachusetts,47,19,Handbag,Accessories,M,Blue,Summer,3.1,No,Store Pickup,PayPal,Monthly,No,No,30.520408163265305,Low Loyalty,"At Risk (Low Value, No Discounts)"
3311,45,Female,Iowa,27,12,Jacket,Outerwear,M,Pink,Winter,3.6,No,Free Shipping,PayPal,Fortnightly,No,No,18.234693877551024,Low Loyalty,"At Risk (Low Value, No Discounts)"
3312,29,Female,Florida,52,18,Hat,Accessories,L,Blue,Summer,4.0,No,Express,Bank Transfer,Annually,No,No,29.40816326530612,Low Loyalty,"At Risk (Low Value, No Discounts)"
3313,55,Female,Louisiana,75,45,Sneakers,Footwear,L,Black,Summer,3.9,No,Next Day Air,Cash,Quarterly,No,No,54.43877551020408,High Loyalty,Genuinely Loyal (No Discounts Needed)
3314,55,Female,Kansas,30,45,Hat,Accessories,XL,Black,Fall,3.9,No,Express,Credit Card,Monthly,No,No,37.938775510204074,Medium Loyalty,Mixed Behavior
3315,55,Female,Kansas,94,8,Socks,Clothing,M,Violet,Spring,3.3,No,Standard,Credit Card,Quarterly,No,No,41.28571428571429,Medium Loyalty,Mixed Behavior
3316,48,Female,Kentucky,68,4,Scarf,Accessories,S,Gold,Summer,2.9,No,Standard,PayPal,Every 3 Months,No,No,25.836734693877556,Low Loyalty,"At Risk (Low Value, No Discounts)"
3317,42,Female,New Mexico,45,5,Socks,Clothing,M,Olive,Summer,3.1,No,Free Shipping,Debit Card,Fortnightly,No,No,22.948979591836736,Low Loyalty,"At Risk (Low Value, No Discounts)"
3318,21,Female,North Carolina,67,30,Hat,Accessories,XL,Pink,Summer,4.7,No,Standard,Cash,Quarterly,No,No,41.255102040816325,Medium Loyalty,Mixed Behavior
3319,45,Female,North Dakota,46,15,Jacket,Outerwear,M,Olive,Summer,3.9,No,Free Shipping,PayPal,Monthly,No,No,27.57142857142857,Low Loyalty,"At Risk (Low Value, No Discounts)"
3320,23,Female,North Dakota,31,17,Shorts,Clothing,M,Indigo,Summer,4.3,No,Next Day Air,Credit Card,Every 3 Months,No,No,15.295918367346939,Low Loyalty,"At Risk (Low Value, No Discounts)"
3321,66,Female,Illinois,44,45,Blouse,Clothing,XL,Silver,Fall,4.2,No,2-Day Shipping,Cash,Every 3 Months,No,No,38.93877551020408,Medium Loyalty,Mixed Behavior
3322,32,Female,Maine,100,3,Coat,Outerwear,S,Charcoal,Winter,4.3,No,Next Day Air,Venmo,Annually,No,No,44.224489795918366,Medium Loyalty,Mixed Behavior
3323,52,Female,Indiana,92,43,Sweater,Clothing,XL,Orange,Winter,4.6,No,Next Day Air,PayPal,Weekly,No,No,71.71428571428572,High Loyalty,Genuinely Loyal (No Discounts Needed)
3324,54,Female,North Dakota,78,4,Handbag,Accessories,M,Yellow,Winter,3.8,No,Free Shipping,Credit Card,Monthly,No,No,36.83673469387755,Medium Loyalty,Mixed Behavior
3325,37,Female,Missouri,32,41,T-shirt,Clothing,S,Red,Fall,3.3,No,Standard,Venmo,Weekly,No,No,40.48979591836734,Medium Loyalty,Mixed Behavior
3326,29,Female,Alaska,97,16,Sandals,Footwear,M,Maroon,Fall,3.7,No,2-Day Shipping,Venmo,Monthly,No,No,53.68367346938776,High Loyalty,Genuinely Loyal (No Discounts Needed)
3327,47,Female,North Dakota,95,10,Gloves,Accessories,M,Magenta,Summer,4.3,No,Standard,Debit Card,Annually,No,No,46.01020408163266,Medium Loyalty,Mixed Behavior
3328,47,Female,Connecticut,64,2,Shorts,Clothing,M,Black,Spring,4.1,No,Express,Debit Card,Quarterly,No,No,22.612244897959187,Low Loyalty,"At Risk (Low Value, No Discounts)"
3329,42,Female,Wisconsin,35,11,Sandals,Footwear,M,Violet,Spring,3.2,No,Free Shipping,Cash,Bi-Weekly,No,No,13.622448979591836,Low Loyalty,"At Risk (Low Value, No Discounts)"
3330,34,Female,New Jersey,54,1,Backpack,Accessories,M,Gray,Winter,3.8,No,Express,Debit Card,Bi-Weekly,No,No,17.000000000000004,Low Loyalty,"At Risk (Low Value, No Discounts)"
3331,38,Female,Missouri,96,41,Sneakers,Footwear,M,Black,Spring,3.2,No,2-Day Shipping,Bank Transfer,Quarterly,No,No,62.48979591836735,High Loyalty,Genuinely Loyal (No Discounts Needed)
3332,55,Female,California,58,39,Sunglasses,Accessories,M,Pink,Summer,3.5,No,Free Shipping,PayPal,Quarterly,No,No,42.26530612244898,Medium Loyalty,Mixed Behavior
3333,27,Female,Washington,23,1,T-shirt,Clothing,M,Silver,Summer,3.1,No,2-Day Shipping,PayPal,Bi-Weekly,No,No,1.5000000000000013,Low Loyalty,"At Risk (Low Value, No Discounts)"
3334,55,Female,Minnesota,35,3,Jeans,Clothing,M,Violet,Spring,4.2,No,Express,PayPal,Monthly,No,No,14.72448979591837,Low Loyalty,"At Risk (Low Value, No Discounts)"
3335,66,Female,California,23,21,Shirt,Clothing,M,Beige,Summer,3.4,No,Free Shipping,Credit Card,Annually,No,No,16.74489795918367,Low Loyalty,"At Risk (Low Value, No Discounts)"
3336,44,Female,Texas,94,48,Hat,Accessories,XL,Cyan,Winter,3.5,No,Express,Bank Transfer,Quarterly,No,No,65.77551020408163,High Loyalty,Genuinely Loyal (No Discounts Needed)
3337,39,Female,Montana,45,24,Blouse,Clothing,M,Brown,Fall,4.0,No,Free Shipping,Debit Card,Annually,No,No,29.58163265306123,Low Loyalty,"At Risk (Low Value, No Discounts)"
3338,23,Female,Arizona,23,45,Jacket,Outerwear,L,Blue,Winter,4.4,No,2-Day Shipping,Bank Transfer,Bi-Weekly,No,No,28.438775510204078,Low Loyalty,"At Risk (Low Value, No Discounts)"
3339,29,Female,Minnesota,94,46,Skirt,Clothing,L,White,Winter,2.9,No,2-Day Shipping,Credit Card,Monthly,No,No,70.55102040816328,High Loyalty,Genuinely Loyal (No Discounts Needed)
3340,20,Female,Nebraska,99,35,Gloves,Accessories,M,Cyan,Fall,3.6,No,Store Pickup,Cash,Fortnightly,No,No,68.31632653061223,High Loyalty,Genuinely Loyal (No Discounts Needed)
3341,42,Female,Virginia,36,47,T-shirt,Clothing,XL,Maroon,Fall,4.4,No,Free Shipping,Credit Card,Fortnightly,No,No,44.163265306122454,Medium Loyalty,Mixed Behavior
3342,55,Female,Connecticut,50,35,Jacket,Outerwear,XL,Olive,Summer,4.5,No,Standard,Credit Card,Monthly,No,No,41.816326530612244,Medium Loyalty,Mixed Behavior
3343,66,Female,New Jersey,81,45,Jacket,Outerwear,M,Violet,Spring,3.8,No,Free Shipping,Credit Card,Weekly,No,No,67.43877551020407,High Loyalty,Genuinely Loyal (No Discounts Needed)
3344,24,Female,Kentucky,31,6,Shorts,Clothing,XL,Green,Winter,3.6,No,2-Day Shipping,Cash,Bi-Weekly,No,No,8.561224489795919,Low Loyalty,"At Risk (Low Value, No Discounts)"
3345,62,Female,Washington,48,20,Hat,Accessories,XL,Magenta,Fall,4.3,No,Free Shipping,Cash,Annually,No,No,28.632653061224488,Low Loyalty,"At Risk (Low Value, No Discounts)"
3346,28,Female,Florida,91,3,Handbag,Accessories,M,Turquoise,Summer,4.0,No,2-Day Shipping,Venmo,Bi-Weekly,No,No,36.724489795918366,Medium Loyalty,Mixed Behavior
3347,30,Female,Oklahoma,99,30,Jeans,Clothing,M,Black,Summer,3.4,No,Express,Venmo,Quarterly,No,No,57.25510204081632,High Loyalty,Genuinely Loyal (No Discounts Needed)
3348,22,Female,Iowa,70,28,Shoes,Footwear,XL,Cyan,Summer,4.4,No,Standard,PayPal,Bi-Weekly,No,No,41.53061224489796,Medium Loyalty,Mixed Behavior
3349,28,Female,New Hampshire,74,15,T-shirt,Clothing,L,Gray,Winter,2.8,No,Standard,Cash,Every 3 Months,No,No,35.57142857142857,Medium Loyalty,Mixed Behavior
3350,35,Female,Georgia,79,29,Jewelry,Accessories,M,Red,Fall,2.8,No,Store Pickup,PayPal,Quarterly,No,No,46.64285714285714,Medium Loyalty,Mixed Behavior
3351,45,Female,Mississippi,33,15,Handbag,Accessories,S,Olive,Fall,4.9,No,2-Day Shipping,Cash,Bi-Weekly,No,No,15.07142857142857,Low Loyalty,"At Risk (Low Value, No Discounts)"
3352,43,Female,New Hampshire,49,18,Shirt,Clothing,L,Cyan,Spring,4.2,No,2-Day Shipping,Bank Transfer,Fortnightly,No,No,32.90816326530612,Low Loyalty,"At Risk (Low Value, No Discounts)"
3353,55,Female,Washington,96,7,Belt,Accessories,M,Teal,Summer,2.9,No,Next Day Air,Bank Transfer,Bi-Weekly,No,No,41.67346938775511,Medium Loyalty,Mixed Behavior
3354,31,Female,Ohio,66,19,Dress,Clothing,L,Teal,Fall,4.6,No,Free Shipping,Credit Card,Every 3 Months,No,No,34.02040816326531,Medium Loyalty,Mixed Behavior
3355,42,Female,Maryland,45,15,Skirt,Clothing,M,Orange,Fall,2.8,No,Next Day Air,PayPal,Weekly,No,No,31.071428571428573,Low Loyalty,"At Risk (Low Value, No Discounts)"
3356,40,Female,Delaware,28,3,Blouse,Clothing,M,Peach,Spring,2.6,No,Store Pickup,Bank Transfer,Bi-Weekly,No,No,5.224489795918369,Low Loyalty,"At Risk (Low Value, No Discounts)"
3357,39,Female,Tennessee,48,13,Jeans,Clothing,M,Silver,Summer,3.5,No,Store Pickup,PayPal,Bi-Weekly,No,No,21.346938775510207,Low Loyalty,"At Risk (Low Value, No Discounts)"
3358,41,Female,Arkansas,67,37,Hoodie,Clothing,M,Pink,Winter,3.5,No,Free Shipping,Credit Card,Monthly,No,No,51.5408163265306,Medium Loyalty,Mixed Behavior
3359,56,Female,Tennessee,59,26,T-shirt,Clothing,M,Magenta,Fall,3.4,No,2-Day Shipping,Cash,Annually,No,No,37.80612244897959,Medium Loyalty,Mixed Behavior
3360,43,Female,New Hampshire,74,29,Sunglasses,Accessories,L,Red,Fall,3.9,No,Next Day Air,Debit Card,Monthly,No,No,50.14285714285713,Medium Loyalty,Mixed Behavior
3361,22,Female,Minnesota,81,47,Jacket,Outerwear,M,Maroon,Spring,3.3,No,2-Day Shipping,Cash,Every 3 Months,No,No,58.66326530612245,High Loyalty,Genuinely Loyal (No Discounts Needed)
3362,47,Female,Florida,26,47,Shoes,Footwear,M,Silver,Spring,4.1,No,Free Shipping,Credit Card,Bi-Weekly,No,No,31.16326530612245,Low Loyalty,"At Risk (Low Value, No Discounts)"
3363,50,Female,Tennessee,61,48,Handbag,Accessories,M,Gray,Summer,3.0,No,Next Day Air,Venmo,Fortnightly,No,No,57.275510204081634,High Loyalty,Genuinely Loyal (No Discounts Needed)
3364,58,Female,California,23,46,Sweater,Clothing,M,Turquoise,Winter,3.0,No,Next Day Air,Bank Transfer,Bi-Weekly,No,No,29.051020408163264,Low Loyalty,"At Risk (Low Value, No Discounts)"
3365,50,Female,Oregon,33,7,Scarf,Accessories,M,Peach,Fall,3.2,No,Standard,Credit Card,Monthly,No,No,16.1734693877551,Low Loyalty,"At Risk (Low Value, No Discounts)"
3366,43,Female,Tennessee,58,45,Skirt,Clothing,L,Teal,Fall,3.9,No,Express,Credit Card,Every 3 Months,No,No,45.93877551020408,Medium Loyalty,Mixed Behavior
3367,38,Female,North Carolina,65,47,Gloves,Accessories,M,Red,Spring,3.6,No,2-Day Shipping,Debit Card,Quarterly,No,No,50.663265306122454,Medium Loyalty,Mixed Behavior
3368,44,Female,Tennessee,48,6,T-shirt,Clothing,M,Blue,Summer,3.1,No,Store Pickup,Venmo,Fortnightly,No,No,25.061224489795926,Low Loyalty,"At Risk (Low Value, No Discounts)"
3369,30,Female,Nebraska,25,29,Sandals,Footwear,M,Blue,Spring,4.8,No,Express,Bank Transfer,Every 3 Months,No,No,19.64285714285714,Low Loyalty,"At Risk (Low Value, No Discounts)"
3370,47,Female,Maine,51,42,Sweater,Clothing,M,Indigo,Winter,3.8,No,2-Day Shipping,Cash,Monthly,No,No,46.60204081632653,Medium Loyalty,Mixed Behavior
3371,30,Female,Illinois,31,46,Belt,Accessories,M,Charcoal,Summer,2.8,No,Store Pickup,Cash,Fortnightly,No,No,41.05102040816326,Medium Loyalty,Mixed Behavior
3372,49,Female,Colorado,99,28,Hoodie,Clothing,S,Turquoise,Winter,4.0,No,Next Day Air,PayPal,Annually,No,No,59.03061224489796,High Loyalty,Genuinely Loyal (No Discounts Needed)
3373,56,Female,Pennsylvania,25,14,Socks,Clothing,M,Maroon,Winter,4.6,No,Free Shipping,Credit Card,Every 3 Months,No,No,10.459183673469386,Low Loyalty,"At Risk (Low Value, No Discounts)"
3374,70,Female,Minnesota,52,12,Sandals,Footwear,M,Purple,Spring,3.5,No,Store Pickup,Debit Card,Every 3 Months,No,No,22.734693877551024,Low Loyalty,"At Risk (Low Value, No Discounts)"
3375,22,Female,Nevada,47,41,Blouse,Clothing,S,Lavender,Spring,3.7,No,2-Day Shipping,Debit Card,Annually,No,No,40.98979591836734,Medium Loyalty,Mixed Behavior
3376,51,Female,Connecticut,98,8,Boots,Footwear,XL,Yellow,Fall,4.9,No,Express,Credit Card,Annually,No,No,46.2857142857143,Medium Loyalty,Mixed Behavior
3377,22,Female,Ohio,46,24,Hat,Accessories,M,Green,Winter,4.1,No,Store Pickup,Cash,Quarterly,No,No,27.081632653061227,Low Loyalty,"At Risk (Low Value, No Discounts)"
3378,37,Female,Kentucky,32,18,Shirt,Clothing,M,Yellow,Winter,4.6,No,Next Day Air,PayPal,Fortnightly,No,No,24.408163265306122,Low Loyalty,"At Risk (Low Value, No Discounts)"
3379,49,Female,Minnesota,75,6,Shorts,Clothing,L,Gold,Fall,4.5,No,Next Day Air,Cash,Quarterly,No,No,30.56122448979592,Low Loyalty,"At Risk (Low Value, No Discounts)"
3380,61,Female,Tennessee,51,40,Handbag,Accessories,L,Turquoise,Summer,5.0,No,Store Pickup,Cash,Weekly,No,No,49.37755102040816,Medium Loyalty,Mixed Behavior
3381,41,Female,North Dakota,52,6,Dress,Clothing,L,Blue,Summer,3.8,No,Standard,PayPal,Every 3 Months,No,No,19.061224489795922,Low Loyalty,"At Risk (Low Value, No Discounts)"
3382,57,Female,Minnesota,66,27,Hat,Accessories,L,Turquoise,Winter,4.7,No,Standard,Credit Card,Quarterly,No,No,38.91836734693877,Medium Loyalty,Mixed Behavior
3383,34,Female,Nebraska,35,2,Sweater,Clothing,M,Maroon,Spring,2.8,No,Express,Bank Transfer,Weekly,No,No,18.112244897959183,Low Loyalty,"At Risk (Low Value, No Discounts)"
3384,27,Female,Delaware,43,39,Coat,Outerwear,M,Pink,Fall,2.6,No,Next Day Air,Venmo,Bi-Weekly,No,No,34.765306122448976,Medium Loyalty,Mixed Behavior
3385,39,Female,Minnesota,24,9,Hoodie,Clothing,L,Maroon,Summer,3.8,No,Free Shipping,Venmo,Quarterly,No,No,6.897959183673471,Low Loyalty,"At Risk (Low Value, No Discounts)"
3386,62,Female,Rhode Island,83,16,Jewelry,Accessories,M,Olive,Winter,2.8,No,Standard,Credit Card,Every 3 Months,No,No,40.68367346938776,Medium Loyalty,Mixed Behavior
3387,34,Female,Michigan,62,36,T-shirt,Clothing,M,Lavender,Fall,2.6,No,2-Day Shipping,Cash,Quarterly,No,No,42.42857142857142,Medium Loyalty,Mixed Behavior
3388,53,Female,New Jersey,78,2,Pants,Clothing,S,Pink,Spring,3.4,No,2-Day Shipping,Credit Card,Bi-Weekly,No,No,29.61224489795919,Low Loyalty,"At Risk (Low Value, No Discounts)"
3389,35,Female,South Dakota,61,21,Sweater,Clothing,M,Cyan,Spring,4.5,No,Store Pickup,Credit Card,Weekly,No,No,42.74489795918368,Medium Loyalty,Mixed Behavior
3390,38,Female,North Carolina,57,39,Pants,Clothing,L,Maroon,Fall,3.8,No,Free Shipping,Venmo,Annually,No,No,44.765306122448976,Medium Loyalty,Mixed Behavior
3391,32,Female,Oregon,70,38,Socks,Clothing,S,Red,Summer,3.0,No,Next Day Air,PayPal,Annually,No,No,50.65306122448979,Medium Loyalty,Mixed Behavior
3392,47,Female,Montana,57,6,Hoodie,Clothing,M,Silver,Fall,3.7,No,2-Day Shipping,Debit Card,Every 3 Months,No,No,21.561224489795922,Low Loyalty,"At Risk (Low Value, No Discounts)"
3393,53,Female,New Jersey,74,6,Scarf,Accessories,XL,Blue,Winter,4.4,No,Free Shipping,Venmo,Bi-Weekly,No,No,30.06122448979592,Low Loyalty,"At Risk (Low Value, No Discounts)"
3394,60,Female,Arizona,90,50,Dress,Clothing,M,Gold,Fall,3.1,No,Next Day Air,Debit Card,Monthly,No,No,71.0,High Loyalty,Genuinely Loyal (No Discounts Needed)
3395,31,Female,Vermont,98,9,Sandals,Footwear,S,Yellow,Spring,4.2,No,Store Pickup,PayPal,Annually,No,No,46.89795918367348,Medium Loyalty,Mixed Behavior
3396,44,Female,Colorado,43,15,Dress,Clothing,M,Silver,Winter,3.1,No,Free Shipping,Debit Card,Every 3 Months,No,No,20.07142857142857,Low Loyalty,"At Risk (Low Value, No Discounts)"
3397,29,Female,Tennessee,37,5,Pants,Clothing,XL,Black,Winter,5.0,No,Next Day Air,PayPal,Quarterly,No,No,10.948979591836737,Low Loyalty,"At Risk (Low Value, No Discounts)"
3398,19,Female,New Jersey,38,13,Blouse,Clothing,L,Yellow,Summer,2.7,No,Standard,Bank Transfer,Bi-Weekly,No,No,16.346938775510207,Low Loyalty,"At Risk (Low Value, No Discounts)"
3399,54,Female,Montana,60,44,Jeans,Clothing,L,Pink,Winter,3.8,No,Standard,Cash,Fortnightly,No,No,54.326530612244895,High Loyalty,Genuinely Loyal (No Discounts Needed)
3400,40,Female,Montana,55,36,Pants,Clothing,XL,Yellow,Winter,3.3,No,Standard,Debit Card,Annually,No,No,41.92857142857142,Medium Loyalty,Mixed Behavior
3401,39,Female,Nevada,51,18,Sunglasses,Accessories,M,Lavender,Fall,4.8,No,Free Shipping,Venmo,Fortnightly,No,No,33.90816326530612,Medium Loyalty,Mixed Behavior
3402,44,Female,Nevada,71,39,Backpack,Accessories,L,Peach,Winter,3.4,No,Standard,Credit Card,Weekly,No,No,58.765306122448976,High Loyalty,Genuinely Loyal (No Discounts Needed)
3403,22,Female,Louisiana,61,11,Hoodie,Clothing,M,Black,Spring,4.4,No,2-Day Shipping,PayPal,Every 3 Months,No,No,26.62244897959184,Low Loyalty,"At Risk (Low Value, No Discounts)"
3404,30,Female,Illinois,65,1,Boots,Footwear,M,Olive,Summer,3.9,No,Standard,Cash,Bi-Weekly,No,No,22.5,Low Loyalty,"At Risk (Low Value, No Discounts)"
3405,69,Female,South Carolina,34,34,Gloves,Accessories,L,Olive,Fall,3.9,No,2-Day Shipping,Credit Card,Annually,No,No,30.204081632653057,Low Loyalty,"At Risk (Low Value, No Discounts)"
3406,28,Female,Washington,87,47,Blouse,Clothing,M,White,Summer,4.2,No,Store Pickup,Bank Transfer,Bi-Weekly,No,No,61.66326530612245,High Loyalty,Genuinely Loyal (No Discounts Needed)
3407,57,Female,Nebraska,79,24,Sweater,Clothing,M,Red,Spring,4.0,No,Store Pickup,Venmo,Quarterly,No,No,43.581632653061234,Medium Loyalty,Mixed Behavior
3408,46,Female,Alabama,46,20,Dress,Clothing,S,Purple,Spring,2.6,No,Store Pickup,Cash,Quarterly,No,No,24.63265306122449,Low Loyalty,"At Risk (Low Value, No Discounts)"
3409,48,Female,Montana,72,11,Socks,Clothing,L,Purple,Summer,4.4,No,Standard,Bank Transfer,Annually,No,No,35.12244897959184,Medium Loyalty,Mixed Behavior
3410,24,Female,Minnesota,93,3,Shirt,Clothing,M,Teal,Summer,3.2,No,Next Day Air,Credit Card,Every 3 Months,No,No,37.72448979591837,Medium Loyalty,Mixed Behavior
